Pagine principali,Clic,Impressioni,CTR,Posizione
https://shop.moruzzi.it/it/la-sterlina-d-oro-catalogazione-e-quotazione-delle-sterline-britanniche-e-monete-mondiali-tipo-sterlina-unificato-2024.html,24,1311,1.83%,16.72
https://shop.moruzzi.it/it/stato-pontificio-paolo-v-quattrino-senza-data-s-pavlvs-alma-roma-san-paolo-stante-con-spada-e-libro-zecca-di-roma-bronzo-mb-nc-muntoni-163.html,24,1273,1.89%,6.58
https://shop.moruzzi.it/it/medaglie/medaglie-papali/le-medaglie-dei-viaggi-dei-papi.html,24,1234,1.94%,13.1
https://shop.moruzzi.it/it/sicilia-siculo-punica-entella-tetradramma-300-289-a-c-eracle-con-leonte-protome-equina-e-palma-zecca-di-entella-mbb-sng-dan-985.html,24,997,2.41%,4.98
https://shop.moruzzi.it/it/regno-delle-due-sicilie-ferdinando-ii-di-borbone-120-grana-1857-zecca-di-napoli-argento-qspl-153542-pannuti-riccio-86-26140.html,24,906,2.65%,7.27
https://shop.moruzzi.it/it/claudio-denario-41-42-d-c-zecca-di-roma-argento-bb-r-ric-14-r-28340.html,24,857,2.8%,5.28
https://shop.moruzzi.it/it/costante-ii-follis-652-653-d-c-i-h-d-i-a-busto-coronato-con-croce-sormontata-da-palma-m-grande-in-alto-croce-in-basso-scl-zecca-di-siracusa-bronzo-spl-sear-1108-26685.html,24,837,2.87%,6.34
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-iii-lire-10-biga-due-rosette-1927-zecca-di-roma-argento-spl-pagani-692a-29713.html,24,767,3.13%,8.48
https://shop.moruzzi.it/it/carino-antoniniano-283-285-d-c-aeqvitas-avgg-a-l-aequitas-con-bilancia-e-cornucopia-zecca-di-lugdunum-argento-spl-ric-212.html,24,766,3.13%,6.16
https://shop.moruzzi.it/it/carmine-costanzo-le-monete-coniate-a-civitavecchia-sul-finire-del-secolo-xviii-i-baiocchi-la-repubblica-dei-ragazzi-di-civitavecchia-con-i-suoi-meriti-le-foto-e-i-documenti-della-sua-storia-238-pagine-con-illustrazioni-a-colori-2020.html,24,724,3.31%,9
https://shop.moruzzi.it/it/citta-del-vaticano-francesco-bergoglio-dal-2013-serie-annuale-ufficiale-8-valori-2014-fdc-27206.html,24,678,3.54%,8.38
https://shop.moruzzi.it/it/citta-del-vaticano-giovanni-paolo-i-luciani-medaglia-straordinaria-in-argento-1978-a-i-commemorazione-del-pontificato-opus-celestino-giampaoli-fdc-136526-macri-marinelli-725.html,24,568,4.23%,6.52
https://shop.moruzzi.it/it/stato-pontificio-paolo-iii-medaglia-postuma-in-argento-1549-an-xvi-ganimede-e-l-aquila-opus-alessandro-cesati-detto-il-grechetto-fdc-rr-modesti-cnorp-311.html,24,545,4.4%,6.06
https://shop.moruzzi.it/it/stato-pontificio-pio-vi-braschi-1775-1799-muraiola-da-4-baiocchi-1793.html,24,523,4.59%,7.51
https://shop.moruzzi.it/it/italia-serie-annuale-ufficiale-9-valori-2003-fdc.html,24,449,5.35%,7.18
https://shop.moruzzi.it/it/monete/monete-romane-repubblicane/monete-delle-guerre-civili/monete-di-marco-antonio.html,24,439,5.47%,6.85
https://shop.moruzzi.it/de/sicilia-selinunte-litra-500480-ac-foglia-di-selinon--foglia-di-selinon-in-bordo-di-puntini-zecca-di-selinunte-argento-spl-(rrr)-(buceti-7)-25661.html,24,432,5.56%,4.45
https://shop.moruzzi.it/it/stato-pontificio-clemente-xi-albani-mezza-piastra-anno-xi--dilexi--decorem--domvs--tvae--veduta-del-pantheon-e-allesergo-le-iniziali-dellincisore-ai-lati-dellarmetta-altieri-(presidente-delle-zecche)-zecca-di-roma-argento-mbb-(r)-(muntoni-53)-26015.html,24,427,5.62%,6.87
https://shop.moruzzi.it/es/medallas/medallas-papales/las-medallas-de-benedicto-xvi-2005-2013.html,24,403,5.96%,8.74
https://shop.moruzzi.it/it/stati-uniti-messicani-pesos-25-giochi-olimpici-1968-mo-zecca-di-citta-del-messico-argento-fdc-km-479-1-29779.html,23,2474,0.93%,8.63
https://shop.moruzzi.it/it/francia-napoleone-iii-1852-1870-franco-1856.html,23,2155,1.07%,9.49
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-iii-10-centesimi-1926-ape-zecca-di-roma-rame-124579-qfdc-nc-pagani-871.html,23,1686,1.36%,6.61
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-ii-5-lire-scudo-1875-m-zecca-di-milano-argento-mspl-pagani-499.html,23,1661,1.38%,8.76
https://shop.moruzzi.it/it/citta-del-vaticano-5-e-10-euro-2020-fs-argento-e-oro-giornata-mondiale-del-migrante-e-del-rifugiato-e-50-anniversario-della-giornata-mondiale-della-terra.html,23,1590,1.45%,12.43
https://shop.moruzzi.it/it/filippo-ii-sesterzio-244-246-d-c-principi-ivvent-s-c-filippo-in-abiti-militari-con-globo-ed-asta-con-punta-rovesciata-zecca-di-roma-bronzo-bb-ric-255.html,23,1567,1.47%,8.34
https://shop.moruzzi.it/it/citta-del-vaticano-giovanni-paolo-ii-wojtyla-medaglia-annuale-mm-44-00-a-vii-1985.html,23,1346,1.71%,7.06
https://shop.moruzzi.it/es/monedas/monedas-de-la-republica-italiana/monedas-de-500-liras-de-plata.html,23,1224,1.88%,8.58
https://shop.moruzzi.it/it/antonino-pio-sesterzio-150-151-d-c-tr-pot-xiiii-cos-iiii-s-c-pietas-tempio-ottastilo-all-interno-del-quale-vi-e-la-statua-del-divo-augusto-e-livia-seduti-zecca-di-roma-argento-qbb-r-ric-873-r.html,23,1002,2.3%,8.03
https://shop.moruzzi.it/it/citta-del-vaticano-giovanni-xxiii-roncalli-medaglia-straordinaria-in-bronzo-1962-convocazione-del-concilio-vaticano-ii-opus-giacomo-manzu-fdc-153410-modesti-150.html,23,943,2.44%,6.3
https://shop.moruzzi.it/it/gens-calpurnia-l-calpurnius-piso-frugi-denario-90-a-c-testa-di-apollo-laureato-cavaliere-al-galoppo-con-ramo-di-palma-zecca-di-roma-argento-155207-spl-crawford-340-1-26922.html,23,941,2.44%,7.63
https://shop.moruzzi.it/it/medaglie/medaglie-papali/leone-xii-1823-1829.html,23,916,2.51%,10.27
https://shop.moruzzi.it/it/caracalla-asse-210-213-d-c-zecca-di-roma-bronzo-qspl-ric-519-s-29153.html,23,897,2.56%,6.05
https://shop.moruzzi.it/it/citta-del-vaticano-paolo-vi-montini-medaglia-annuale-in-bronzo-giubileo-sacerdotale-1970-anno-viii-opus-enrico-manfrini-fdc-macri-marinelli-265-28031.html,23,862,2.67%,5.87
https://shop.moruzzi.it/it/monete/monete-dell-impero-romano/coniazioni-sotto-i-flavi.html,23,840,2.74%,9.54
https://shop.moruzzi.it/it/stato-pontificio-gregorio-xvi-baiocco-romano-1831-rame-rosso-fdc-pagani-259.html,23,826,2.78%,7.79
https://shop.moruzzi.it/it/granducato-di-toscana-francesco-ii-di-lorena-francescone-1748-in-te-domine-speravi-aquila-imperiale-bicipite-zecca-di-firenze-argento-mbb-r-cni-41.html,23,697,3.3%,9.33
https://shop.moruzzi.it/it/citta-del-vaticano-medaglia-in-argento-sede-vacante-1958-sigismondo-chigi-boccia-123.html,23,693,3.32%,9.68
https://shop.moruzzi.it/it/italia-banco-di-roma-medaglia-in-argento-25-fondazione-banco-di-roma-1905-opus-giuseppe-bianchi-fdc-(r)-26749.html,23,655,3.51%,7.24
https://shop.moruzzi.it/it/stato-pontificio-gregorio-xvi-cappellari-baiocco-1837-a-vii-zecca-di-roma-rame-fdc-pagani-264.html,23,607,3.79%,7.35
https://shop.moruzzi.it/it/sicilia-panormos-bronzo-dopo-il-241-a-c-testa-di-giano-bifronte-punta-di-lancia-e-sotto-mascella-di-cinghiale-zecca-di-palermo-mbb-rrr-buceti-195.html,23,577,3.99%,5.48
https://shop.moruzzi.it/it/clodio-albino-denario-193-d-c.html,23,563,4.09%,8.35
https://shop.moruzzi.it/it/stato-pontificio-paolo-iv-carafa-1555-1559-giulio-3.html,23,559,4.11%,14.51
https://shop.moruzzi.it/en/apulia-arpi-bronzo-325-275-a-c-daioy-testa-laureata-di-giove-cinghiale-in-corsa-e-in-alto-punta-di-lancia-arpanon-zecca-di-arpi-mbb-hn-italy-642.html,23,522,4.41%,6.69
https://shop.moruzzi.it/it/stato-pontificio-pio-vi-braschi-1775-1799-baiocchi-romani-2-e-1-2-1795.html,23,484,4.75%,7.73
https://shop.moruzzi.it/it/regno-ditalia-umberto-i-medaglia-in-bronzo-1890-morte-di-amedeo-di-savoia-opus-giovanni-vagnetti-spl-(comandini-18902)-27652.html,23,451,5.1%,6.98
https://shop.moruzzi.it/it/tiberio-denario-36-37-d-c-pontif-maxim-zecca-di-lugdunum-argento-mspl-ric-30.html,23,426,5.4%,8.2
https://shop.moruzzi.it/de/stato-pontificio-leone-xii-sermattei-scudo-tracce-di-appiccagnolo-1825-anno-iii-zecca-di-bologna-argento-mbb-muntoni-14.html,23,367,6.27%,5.42
https://shop.moruzzi.it/en/nerone-sesterzio-65-d-c-zecca-di-lugdunum-bronzo-mbb-ric-398-29164.html,23,352,6.53%,5.76
https://shop.moruzzi.it/it/probo-antoniniano-276-282-d-c-comes-avg-a-minerva-con-un-ramoscello-e-lancia-alla-sua-sinistra-lo-scudo-zecca-di-roma-bronzo-mspl-ric-116.html,23,316,7.28%,5.48
https://shop.moruzzi.it/es/monedas/monedas-imperiales-romanas/monedas-acu-adas-bajo-los-emperadores-galba-oton-e-vitellio.html,23,312,7.37%,7.18
https://shop.moruzzi.it/it/citta-del-vaticano-5-euro-bimetallico-2023-fs-in-centenario-della-nascita-di-don-lorenzo-milani.html,22,2819,0.78%,10.2
https://shop.moruzzi.it/it/francia-luigi-filippo-i-franchi-5-1847-a-zecca-di-parigi-argento-bb-gadoury-678a-28681.html,22,2412,0.91%,7.92
https://shop.moruzzi.it/index.html,22,2174,1.01%,16.86
https://shop.moruzzi.it/it/repubblica-di-san-marino-vecchia-monetazione-10-centesimi-1936-r-zecca-di-roma-rame-fdc-pagani-374.html,22,2106,1.04%,8.6
https://shop.moruzzi.it/it/repubblica-italiana-lire-500-caravelle-1970-zecca-di-roma-argento-fdc-pagani-2111-29039.html,22,1875,1.17%,8.33
https://shop.moruzzi.it/it/regno-di-sardegna-carlo-felice-1-centesimo-1826-l-in-losanga-zecca-di-torino-bronzo-mb-pagani-132-25939.html,22,1786,1.23%,8.04
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-iii-banca-d-italia-lire-1000-grande-m-barbetti-modificato-fascio-ii-12-12-1942-firme-azzolini-urbini-qfds-crapanzano-407-28706.html,22,1631,1.35%,9.91
https://shop.moruzzi.it/it/banconote/banconote-italiane/cartamoneta-della-repubblica.html,22,1452,1.52%,12.38
https://shop.moruzzi.it/it/repubblica-italiana-biglietto-di-stato-lire-500-mercurio-20-12-1976-firme-ventriglia-impallomeni-ventura-signoretti-qfds-crapanzano-bs63-28836.html,22,1428,1.54%,7.91
https://shop.moruzzi.it/it/gordiano-iii-pio-asse-240-d-c-aeternitati-avg-s-c-il-sole-con-la-mano-destra-levata-tiene-un-globo-zecca-di-roma-bronzo-mspl-ric-297b.html,22,1388,1.59%,4.99
https://shop.moruzzi.it/it/diva-marciana-denario-112-d-c-consecratio-aquila-ad-ali-spiegate-zecca-di-roma-argento-mbb-rrr-ric-743-r3.html,22,1353,1.63%,5.52
https://shop.moruzzi.it/it/italia-festa-de-noantri-spilla-distintivo-bb-25603.html,22,1311,1.68%,7.64
https://shop.moruzzi.it/it/gordiano-iii-pio-dupondio-240-d-c-abvndantia-avg-s-c-l-abundantia-tiene-con-entrambe-le-mani-una-cornucopia-zecca-di-roma-bronzo-mbb-r-ric-274c.html,22,1240,1.77%,7.26
https://shop.moruzzi.it/it/italia-adunata-nazionale-medaglia-in-bronzo-onc--adunata-nazionale-roma-1938-opus-aurelio-mistruzzi-spl-(casolari-xvii25)-26379.html,22,1213,1.81%,6.55
https://shop.moruzzi.it/it/governo-provvisorio-di-venezia-lire-5-1848-zecca-di-venezia-argento-qfdc-rr-pagani-178-30126.html,22,1206,1.82%,9.13
https://shop.moruzzi.it/it/citta-del-vaticano-paolo-vi-montini-medaglia-annuale-in-argento-il-pontefice-all-assemblea-delle-nazioni-unite-1966-an-iv-opus-luciano-minguzzi-fdc-bartolotti-e966-29423.html,22,1139,1.93%,6.48
https://shop.moruzzi.it/it/monete/monete-pontificie/gregorio-xvi-cappellari-1831-1846.html,22,1082,2.03%,9.51
https://shop.moruzzi.it/it/regno-di-sardegna-carlo-alberto-2-lire-1846-zecca-di-torino-argento-mb-rr-pagani-285.html,22,1057,2.08%,8.83
https://shop.moruzzi.it/it/citta-del-vaticano-giovanni-paolo-ii-wojtyla-lire-500-ostensione-della-sindone-1998.html,22,1057,2.08%,9.64
https://shop.moruzzi.it/it/magnenzio-maiorina-350-d-c-zecca-di-roma-bronzo-spl-ric-179-28944.html,22,1009,2.18%,5.54
https://shop.moruzzi.it/it/l-bellesia-monete-italiane-d-oro-catalogo-delle-monete-emesse-dal-1252-al-1945-volume-i-ancona-novellara-pp-320-nomisma-editore.html,22,996,2.21%,16.4
https://shop.moruzzi.it/it/stato-pontificio-leone-xiii-pecci-medaglia-premio-in-bronzo-1888-pro-ecclesia-et-pontefice-fdc-(r)-(modesti-166)-25437.html,22,991,2.22%,8.04
https://shop.moruzzi.it/it/italia-vittorio-emanuele-iii-medaglia-in-metallo-bianco-1901-gare-di-tiro-fra-sottufficiali-bb-25540.html,22,925,2.38%,6.93
https://shop.moruzzi.it/it/canada-elisabetta-ii-centesimi-25-1960-royal-canadian-mint-of-ottawa-argento-qbb-km-52-29787.html,22,910,2.42%,7.15
https://shop.moruzzi.it/en/coins/byzantine-coins.html,22,905,2.43%,11.88
https://shop.moruzzi.it/it/lucilla-asse-163-181-d-c-hilaritas-s-c-l-hilaritas-con-un-ramo-di-palma-e-la-cornucopia-zecca-di-roma-bronzo-bb-ric-1743.html,22,877,2.51%,5.46
https://shop.moruzzi.it/it/italia-mussolini-distintivo-1931-a-ix-iii-campeggio-opera-balilla-roma-opus-lorioli-e-castelli-mspl-casolari-ix-25-26824.html,22,875,2.51%,8.62
https://shop.moruzzi.it/it/regno-di-napoli-filippo-iv-di-borbone-tari-1622-zecca-di-napoli-argento-mbb-r-pannuti-riccio-30b-29969.html,22,843,2.61%,6.96
https://shop.moruzzi.it/de/munzen/munzen-der-italienischen-republik/munzen-zu-500-lire-aus-silber.html,22,791,2.78%,9.98
https://shop.moruzzi.it/it/monete/monete-italiane-preunitarie/l-aquila.html,22,743,2.96%,8.98
https://shop.moruzzi.it/en/citta-del-vaticano-serie-divisionale-2023-fs-20-euro-in-argento-i-re-magi-9-valori.html,22,678,3.24%,6.33
https://shop.moruzzi.it/it/citta-del-vaticano-paolo-vi-montini-medaglia-straordinaria-in-argento-1963-anno-i-incoronazione-opus-pietro-giampaoli-stabilimento-1-ar-di-arezzo-fdc-rr-136481-cfr-macri-marinelli-39-25208.html,22,583,3.77%,7.76
https://shop.moruzzi.it/it/anonimo-con-simboli-quadrante-169158-ac-testa-di-ercole-con-leont-e-dietro-tre-globetti-()--prua-di-nave-e-in-alto-asino-davanti-tre-globetti-()-sotto-roma-zecca-di-roma-bb-(crawford-1954)-25856.html,22,492,4.47%,6.38
https://shop.moruzzi.it/it/claudio-sesterzio-41-50-d-c-spes-avgvsta-s-c-la-spes-con-un-fiore-e-solleva-un-lembo-della-veste-zecca-di-roma-bronzo-mbb-ric-99-26775.html,22,485,4.54%,5.93
https://shop.moruzzi.it/it/filippo-i-l-arabo-sesterzio-245-d-c-zecca-di-roma-bronzo-mbb-r-ric-148-s-29156.html,22,484,4.55%,6.31
https://shop.moruzzi.it/it/italia-touring-club-italiano-medaglia-in-bronzo-1911-qspl-26929.html,22,386,5.7%,5.43
https://shop.moruzzi.it/en/ras-al-khaima-saqr-bin-muhammad-al-qasimi-7-1-2-riyals-1970-centenario-di-roma-capitale-argento-fs-km-17.html,22,252,8.73%,6.5
https://shop.moruzzi.it/it/stato-pontificio-pio-ix-scudo-1853-a-viii-argento-pagani-395.html,22,251,8.76%,7.71
https://shop.moruzzi.it/it/repubblica-italiana-banca-d-italia-50000-lire-25-01-1990-bernini-i-tipo-serie-d-firme-ciampi-speziali-fds-144412-crapanzano-607.html,21,5718,0.37%,6.84
https://shop.moruzzi.it/es/citta-del-vaticano-francesco-i-bergoglio-dal-2013-50-centesimi-2013-e-francobollo-da-0-70-vatican-city-stamp-coin-card.html,21,2831,0.74%,10.4
https://shop.moruzzi.it/it/regno-lombardo-veneto-francesco-ii-d-asburgo-lorena-venezia-medaglietta-in-argento-1815-giuramento-delle-province-venete-spl-bramsen-1616-1.html,21,1929,1.09%,10.62
https://shop.moruzzi.it/it/germania-repubblica-federale-deutsche-bundesbank-marchi-200-02-01-1989-firme-poehl-schlesinger-bb-r-km-42.html,21,1906,1.1%,7.58
https://shop.moruzzi.it/it/roma-repubblica-romana-17981799-baiocco-senza-data-zecca-di-roma-rame-bb-(r)-(pagani-43)-26323.html,21,1606,1.31%,8.15
https://shop.moruzzi.it/it/repubblica-di-san-marino-vecchia-monetazione-1-lira-1906-r-zecca-di-roma-argento-mbb-92405-pagani-368-25501.html,21,1383,1.52%,10.5
https://shop.moruzzi.it/it/gens-thoria-l-thorius-balbus-denario-105-a-c-giunone-lanuvina-toro-scalpitante-zecca-di-roma-argento-mbb-72071-crawford-316-1.html,21,1351,1.55%,6.39
https://shop.moruzzi.it/it/tito-sesterzio-80-d-c-s-c-la-spes-con-fiore-solleva-il-lembo-della-veste-zecca-di-roma-bronzo-bb-ric-170.html,21,1336,1.57%,5.36
https://shop.moruzzi.it/it/commodo-sesterzio-190-d-c-p-m-tr-p-xv-imp-viii-cos-vi-p-p-s-c-commodo-seduto-con-ramoscello-e-scettro-zecca-di-roma-bronzo-mbb-r-ric-557-s.html,21,1266,1.66%,4.91
https://shop.moruzzi.it/it/costantino-i-piccolo-bronzo-329-330-d-c-zecca-di-roma-spl-r-ric-322-r-29376.html,21,1258,1.67%,6.25
https://shop.moruzzi.it/fr/regno-delle-due-sicilie-ferdinando-ii-di-borbone-mezzo-tornese-1853-zecca-di-napoli-rame-mbb-r-pannuti-riccio-316.html,21,1235,1.7%,10
https://shop.moruzzi.it/it/medaglie/medaglie-europee.html,21,1232,1.7%,11.89
https://shop.moruzzi.it/it/stato-pontificio-pio-ix-mastai-ferretti-baiocchi-5-1853-ann-vii-zecca-di-bologna-rame-qfdc-r-pagani-301-28888.html,21,1209,1.74%,7.16
https://shop.moruzzi.it/en/coins/coins-of-the-kingdom-of-italy/victor-emmanuel-iii-1900-1943/2-lire.html,21,1152,1.82%,9.88
https://shop.moruzzi.it/en/repubblica-di-san-marino-vecchia-monetazione-10-centesimi-1937-zecca-di-roma-rame-spl-pagani-375.html,21,1132,1.86%,7.18
https://shop.moruzzi.it/en/coins/overseas-coins/united-states-of-america.html,21,1058,1.98%,17.56
https://shop.moruzzi.it/it/monete/monete-dell-impero-romano/coniazioni-della-tetrarchia.html,21,960,2.19%,10.64
https://shop.moruzzi.it/it/citta-del-vaticano-giovanni-xxiii-roncalli-medaglia-straordianaria-in-argento-per-l-80-genetliaco-del-pontefice-1961-opus-pietro-giampaoli-fdc-r-modesti-137.html,21,937,2.24%,6.88
https://shop.moruzzi.it/en/coins/roman-imperial-coins.html,21,918,2.29%,11.25
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-ii-lire-5-scudo-1873-m-zecca-di-milano-argento-mbb-pagani-496-29951.html,21,907,2.32%,9.17
https://shop.moruzzi.it/it/italia-mussolini-medaglia-fusa-in-bronzo-o-argento-decennale-del-pnf-1923-opus-giannino-castiglioni-spl-(casolari-i23)-26719.html,21,843,2.49%,12.74
https://shop.moruzzi.it/it/sabina-sesterzio-117-138-d-c-vesta-s-c-zecca-di-roma-bb-ric-1036.html,21,841,2.5%,7.71
https://shop.moruzzi.it/it/stato-pontificio-benedetto-xiv-doppio-giulio-1754-a-xv-zecca-di-roma-argento-qfdc-muntoni-51b.html,21,716,2.93%,6.55
https://shop.moruzzi.it/it/italia-lega-navale-italiana-medaglia-in-bronzo-s-d-stabilimento-stefano-johnson-di-milano-qspl-nc-casolari-sd-183.html,21,714,2.94%,9.21
https://shop.moruzzi.it/it/principato-di-lucca-e-piombino-elisa-bonaparte-e-felice-baiocchi-franchi-5-busti-piccoli-1805-zecca-di-firenze-argento-mbb-r-pagani-251-26674.html,21,708,2.97%,7.3
https://shop.moruzzi.it/it/granducato-di-toscana-leopoldo-ii-quattrini-10-1858-zecca-di-firenze-mistura-mbb-r-pagani-167-29868.html,21,700,3%,7.85
https://shop.moruzzi.it/it/regno-di-sicilia-guglielmo-ii-follaro-1166-1189-zecca-di-palermo-bronzo-spl-spahr-118-sku-56376.html,21,655,3.21%,6.31
https://shop.moruzzi.it/it/monete/monete-del-regno-di-sardegna/carlo-alberto-1831-1849.html,21,652,3.22%,7.28
https://shop.moruzzi.it/it/stato-pontificio-pio-ix-mastai-ferretti-lira-busto-piccolo-1866-a-xxi-zecca-di-roma-argento-fdc-nc-pagani-567-28599.html,21,628,3.34%,9.26
https://shop.moruzzi.it/it/repubblica-italiana-biglietto-di-stato-lire-50-italia-elmata-31-12-1951-firme-bolaffi-cavallaro-giovinco-spl-crapanzano-bs54-28840.html,21,617,3.4%,6.89
https://shop.moruzzi.it/it/repubblica-italiana-banca-d-italia-5000-lire-23-03-1961-capranesi-repubbliche-marinare-medusa-firme-carli-ripa-mbb-crapanzano-528-2.html,21,602,3.49%,6.51
https://shop.moruzzi.it/it/regno-d-italia-umberto-e-maria-jose-medaglia-di-grande-modulo-in-bronzo-mm-80-92-1930-nozze-di-umberto-ii-di-savoia-opus-romagnoli-qfdc-r-casolari-viii-89.html,21,597,3.52%,7.35
https://shop.moruzzi.it/it/banconote/banconote-italiane/banca-nazionale-nel-regno-d-italia.html,21,593,3.54%,20.66
https://shop.moruzzi.it/es/monedas/monedas-imperiales-romanas/monedas-acu-adas-bajo-el-emperador-comodo.html,21,564,3.72%,7.05
https://shop.moruzzi.it/it/regno-lombardoveneto-francesco-i-medaglia-in-argento-giuramento-provincie-venete-1815-opus-gerolamo-vassallo-qspl-(r)-(turricchia-48)-26683.html,21,488,4.3%,6.28
https://shop.moruzzi.it/it/probo-antoniniano-276-282-d-c-concord-milit-pxxt-probo-stringe-la-mano-alla-concordia-che-sta-davanti-a-lui-zecca-di-ticinum-argento-spl-r-ric-336-s.html,21,470,4.47%,7.76
https://shop.moruzzi.it/it/rodi-governo-delle-isole-italiane-lire-50-e-100-21041944-firme-faralli-lambertini-spl-e-qfds-rrrr-crapanzano-oi115-e-116-28913.html,21,435,4.83%,7.04
https://shop.moruzzi.it/it/ostiliano-sesterzio-251-d-c-principi-ivventvtis-s-c-ric-216a-r.html,21,411,5.11%,10.26
https://shop.moruzzi.it/it/stato-pontificio-sede-vacante-1830-1831-scudo-1830-zecca-di-bologna-argento-bb-r-pagani-128-28853.html,21,406,5.17%,6.81
https://shop.moruzzi.it/it/repubblica-romana-prestito-nazionale-italiano-franco-09021849-firme-mazzini-staffi-montecchi-mbb-(r)-(gavello-7)-26656.html,21,386,5.44%,5.99
https://shop.moruzzi.it/it/gens-papia-l-papius-celsus-denario-45-a-c-testa-di-giunone-sospita-lupa-ed-aquila-presso-un-braciere-acceso-zecca-di-roma-argento-qspl-nc-crawford-472-1.html,21,380,5.53%,5.19
https://shop.moruzzi.it/es/colonia-eritrea-umberto-i-1890-1896-tallero-1896.html,21,360,5.83%,8.13
https://shop.moruzzi.it/es/citta-del-vaticano-paolo-vi-montini-medaglia-straordinaria-in-argento-1963-concilio-ecumenico-ii-sessione-opus-lello-scorzelli-fdc-136483-macri-marinelli-49.html,21,341,6.16%,5.18
https://shop.moruzzi.it/it/gens-antestia-l-antestius-gragulus-denario-136-a-c-testa-galeata-di-roma-giove-in-quadriga-con-fulmine-e-scettro-zecca-di-roma-argento-qfdc-crawford-238-1.html,21,336,6.25%,4.36
https://shop.moruzzi.it/it/citta-del-vaticano-giovanni-xxiii-roncalli-medaglia-straordinaria-in-argento-1963-premio-balzan-per-la-pace-opus-pietro-giampaoli-fdc-modesti-271-27118.html,21,321,6.54%,10.4
https://shop.moruzzi.it/it/stato-pontificio-alessandro-viii-ottoboni-testone-1690-re-frvmentaria-restitvta-due-buoi-aranti-in-esergo-md-armetta-patrizi-cxc-zecca-di-roma-argento-mbb-r-muntoni-16.html,21,318,6.6%,8
https://shop.moruzzi.it/amministrazione.html,21,129,16.28%,28.92
https://shop.moruzzi.it/it/lettonia-repubblica-1-lats-1924-latvijas-republika-zecca-di-londra-argento-mbb-km-7-1.html,20,5892,0.34%,9.57
https://shop.moruzzi.it/it/italia-dante-medaglia-in-bronzo-1921-vi-centenario-qspl-r-27407.html,20,2267,0.88%,5.64
https://shop.moruzzi.it/it/repubblica-italiana-banca-d-italia-lire-50000-leonardo-19-07-1970-firme-carli-lombardo-mspl-rr-crapanzano-596a-28707.html,20,2196,0.91%,8.4
https://shop.moruzzi.it/it/repubblica-italiana-50-lire-1958-vulcano-i-tipo-zecca-di-roma-acmonital-qbb-r-pagani-2205-25250.html,20,2103,0.95%,9.18
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-iii-lire-5-aquilotto-aquilino-1930-zecca-di-roma-argento-bb-pagani-713-28810.html,20,2033,0.98%,8.82
https://shop.moruzzi.it/it/stato-pontificio-gregorio-xvi-cappellari-baiocco-1845-a-xv-zecca-di-roma-rame-fdc-pagani-275.html,20,1806,1.11%,7.7
https://shop.moruzzi.it/it/caracalla-bronzo-198-217-d-c-adrianopoleiton-aquila-ad-ali-aperte-tiene-una-corona-nel-becco-zecca-di-adrianopolis-mbb-bmc-3-19-var.html,20,1707,1.17%,5.94
https://shop.moruzzi.it/es/monedas/monedas-griegas/monedas-celtas.html,20,1612,1.24%,7.89
https://shop.moruzzi.it/it/augusto-bronzo-25-circa-a-c-zecca-di-efeso-qbb-r-ric-501-s-29047.html,20,1570,1.27%,5.59
https://shop.moruzzi.it/it/antonino-pio-dupondio-140-144-d-c-genio-senatvs-s-c-il-genio-con-ramoscello-ed-un-lungo-scettro-zecca-di-roma-bronzo-mbb-nc-ric-660a.html,20,1494,1.34%,5.91
https://shop.moruzzi.it/it/monete/monete-di-san-marino/nuova-monetazione.html,20,1456,1.37%,11.14
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-iii-centesimi-5-impero-1936-xiv-zecca-di-roma-rame-spl-r-pagani-917-29023.html,20,1231,1.62%,9.15
https://shop.moruzzi.it/it/italia-luogotenenza-banca-d-italia-100-lire-10-12-1944-italia-turrita-firme-introna-urbini-mspl-143397-crapanzano-260a.html,20,1224,1.63%,7.54
https://shop.moruzzi.it/it/citt-del-vaticano-paolo-vi-montini-serie-di-8-monete-divisionale-in-argento-prova-1965-anno-iii-26518.html,20,1169,1.71%,9.27
https://shop.moruzzi.it/it/sicilia-siracusa-geronimo-litre-10-215-214-a-c-basileos-ieronymoy-fulmine-alato-orizzontale-zecca-di-siracusa-argento-spl-r-buceti-1573.html,20,1103,1.81%,9.15
https://shop.moruzzi.it/it/citta-del-vaticano-2-euro-2019-fs-25-anniversario-del-restauro-della-cappella-sistina.html,20,1013,1.97%,8.76
https://shop.moruzzi.it/it/francia-terza-repubblica-20-franchi-1934-tipo-turin-parigi-argento-qfdc-gadoury-852.html,20,957,2.09%,7.1
https://shop.moruzzi.it/it/italia-roma-capitale-medaglia-in-bronzo-centenario-di-roma-capitale-1870--1970-1970-opus-emilio-greco-fdc-(150-johnson-268)-27655.html,20,907,2.21%,5.97
